ementa_id,entities
2014-07-15#REQUERIMENTO#1039#APROVADO,STTP
2014-07-15#REQUERIMENTO#1000#APROVADO,STTP
2014-07-15#REQUERIMENTO#1038#APROVADO,STTP
2014-07-15#REQUERIMENTO#998#APROVADO,STTP
2014-07-15#REQUERIMENTO#1081#APROVADO,STTP
2014-07-15#REQUERIMENTO#1021#APROVADO,BAIRRO DO JARDIM PAULISTANO
2014-07-22#REQUERIMENTO#1182#APROVADO,STTP###AVENIDA ALMIRANTE BARROSO
2014-07-22#REQUERIMENTO#1183#APROVADO,STTP###AVENIDA DINAMÉRICA
2014-07-22#REQUERIMENTO#1179#APROVADO,STTP
2014-07-22#REQUERIMENTO#1180#APROVADO,STTP
2014-07-22#REQUERIMENTO#1181#APROVADO,STTP###JARDIM TAVARES
2014-07-22#REQUERIMENTO#1178#APROVADO,STTP###AVENIDA MARECHAL FLORIANO PEIXOTO###CASTELO BRANCO###JARDIM TAVARES
2014-07-22#REQUERIMENTO#1166#APROVADO,STTP
2014-08-05#REQUERIMENTO#1209#APROVADO,STTP###BAIRRO DO MONTE SANTO
2014-08-05#REQUERIMENTO#1211#APROVADO,STTP###BAIRRO DA LIBERDADE
2014-08-05#REQUERIMENTO#1210#APROVADO,STTP
2014-08-26#REQUERIMENTO#1277#APROVADO,STTP
2014-08-26#REQUERIMENTO#1258#APROVADO,STTP
2014-08-26#REQUERIMENTO#1257#APROVADO,STTP
2014-09-02#REQUERIMENTO#1263#APROVADO,SECRETARIA DE OBRAS
2014-09-02#REQUERIMENTO#1261#APROVADO,STTP###UEPB
2014-09-02#REQUERIMENTO#1252#APROVADO,BAIRRO DO JEREMIAS
2014-09-02#REQUERIMENTO#1247#APROVADO,STTP
2014-10-08#REQUERIMENTO#1169#APROVADO,STTP
2014-10-08#REQUERIMENTO#1269#APROVADO,STTP###DISTRITO DOS MECÂNICOS
2014-10-08#REQUERIMENTO#1333#APROVADO,STTP
2014-10-08#REQUERIMENTO#1197#APROVADO,STTP###BAIRRO DO CRUZEIRO
2014-10-08#REQUERIMENTO#1168#APROVADO,STTP
2014-10-08#REQUERIMENTO#1373#APROVADO,STTP
2014-10-21#REQUERIMENTO#1377#APROVADO,STTP###GALANTE
2014-10-21#REQUERIMENTO#1380#APROVADO,STTP
2014-10-21#REQUERIMENTO#1362#APROVADO,STTP
2014-10-21#REQUERIMENTO#1423#APROVADO,STTP
2014-10-21#REQUERIMENTO#1356#APROVADO,STTP
2014-10-28#REQUERIMENTO#1489#APROVADO,STTP
2014-10-28#REQUERIMENTO#1565#APROVADO,STTP
2014-10-28#REQUERIMENTO#1590#APROVADO,STTP
2014-10-28#REQUERIMENTO#1325#APROVADO,GALANTE
2014-10-29#REQUERIMENTO#1751#APROVADO,STTP
2014-10-29#REQUERIMENTO#1564#APROVADO,STTP
2014-10-29#REQUERIMENTO#1492#APROVADO,STTP
2014-10-29#REQUERIMENTO#1508#APROVADO,STTP
2014-10-29#REQUERIMENTO#1507#APROVADO,STTP
2014-10-29#REQUERIMENTO#1387#APROVADO,STTP
2014-10-29#REQUERIMENTO#1340#APROVADO,STTP
2014-10-29#REQUERIMENTO#1386#APROVADO,STTP
2014-10-29#REQUERIMENTO#1455#APROVADO,STTP
2014-10-29#REQUERIMENTO#1454#APROVADO,STTP
2014-10-29#REQUERIMENTO#1450#APROVADO,STTP
2014-10-29#REQUERIMENTO#1643#APROVADO,STTP
2014-10-29#REQUERIMENTO#1623#APROVADO,STTP
2014-10-29#REQUERIMENTO#1663#APROVADO,STTP
2014-10-29#REQUERIMENTO#1645#APROVADO,PMCG###AVENIDA FLORIANO PEIXOTO
2014-10-29#REQUERIMENTO#1620#APROVADO,PMCG
2014-10-29#REQUERIMENTO#1659#APROVADO,STTP
2014-10-29#REQUERIMENTO#1661#APROVADO,STTP
2014-10-29#REQUERIMENTO#1648#APROVADO,STTP
2014-10-29#REQUERIMENTO#1660#APROVADO,STTP
2014-10-29#REQUERIMENTO#1641#APROVADO,STTP###AVENIDA FLORIANO PEIXOTO
2014-10-29#REQUERIMENTO#1548#APROVADO,STTP
2014-10-29#REQUERIMENTO#1546#APROVADO,STTP
2014-10-29#REQUERIMENTO#1519#APROVADO,STTP
2014-10-29#REQUERIMENTO#1514#APROVADO,STTP
2014-10-29#REQUERIMENTO#1612#APROVADO,STTP
2014-10-29#REQUERIMENTO#1326#APROVADO,STTP
2014-11-04#REQUERIMENTO#1563#APROVADO,STTP
2014-11-04#REQUERIMENTO#1738#APROVADO,STTP
2014-11-04#REQUERIMENTO#1779#APROVADO,GALANTE
2014-11-05#REQUERIMENTO#1729#APROVADO,STTP
2014-11-06#REQUERIMENTO#1741#APROVADO,SECRETARIA DE OBRAS###CONJUNTO SEVERINO CABRAL###BAIRRO DE BODOCONGÓ
2014-11-06#REQUERIMENTO#1782#APROVADO,STTP
2014-11-06#REQUERIMENTO#1859#APROVADO,STTP
2014-11-06#REQUERIMENTO#1672#APROVADO,STTP###BAIRRO DO ALTO BRANCO
2014-11-06#REQUERIMENTO#1449#APROVADO,STTP
2014-11-06#REQUERIMENTO#1448#APROVADO,STTP
2014-11-06#REQUERIMENTO#1776#APROVADO,STTP
2014-11-06#REQUERIMENTO#1863#APROVADO,STTP
2014-11-06#REQUERIMENTO#1813#APROVADO,STTP
2014-11-06#REQUERIMENTO#1769#APROVADO,STTP
2014-11-06#REQUERIMENTO#1775#APROVADO,STTP###POLICIA CIVIL###BAIRRO DO CATOLÉ
2014-11-06#REQUERIMENTO#1772#APROVADO,STTP
2014-11-06#REQUERIMENTO#1807#APROVADO,STTP
2014-11-06#REQUERIMENTO#1684#APROVADO,STTP
2014-11-06#REQUERIMENTO#1777#APROVADO,STTP
2014-11-06#REQUERIMENTO#1675#APROVADO,STTP###BAIRRO DE SANTA ROSA
2014-11-13#REQUERIMENTO#1797#APROVADO,STTP###BAIRRO DO CATOLÉ
2014-11-13#REQUERIMENTO#1885#APROVADO,STTP
2014-11-18#REQUERIMENTO#2038#APROVADO,STTP
2014-11-18#REQUERIMENTO#1893#APROVADO,STTP
2014-11-18#REQUERIMENTO#1894#APROVADO,STTP
2014-11-18#REQUERIMENTO#2014#APROVADO,STTP
2014-11-18#REQUERIMENTO#1920#APROVADO,STTP###AVENIDA DINAMÉRICA
2014-11-18#REQUERIMENTO#1964#APROVADO,STTP
2014-11-18#REQUERIMENTO#1969#APROVADO,STTP
2014-11-18#REQUERIMENTO#1968#APROVADO,STTP###AVENIDA ALMIRANTE BARROSO
2014-11-18#REQUERIMENTO#2016#APROVADO,STTP
2014-11-18#REQUERIMENTO#1898#APROVADO,STTP
2014-11-18#REQUERIMENTO#2013#APROVADO,STTP
2014-11-18#REQUERIMENTO#2030#APROVADO,STTP
2014-11-18#REQUERIMENTO#2028#APROVADO,STTP
2014-11-18#REQUERIMENTO#1961#APROVADO,STTP
2014-11-19#REQUERIMENTO#1909#APROVADO,STTP###AVENIDA JUSCELINO KUBITSCHEK###BAIRRO DO CRUZEIRO
2014-11-19#REQUERIMENTO#1915#APROVADO,STTP###AVENIDA JUSCELINO KUBITSCHEK###IGREJA ASSEMBLEIA DE DEUS###BAIRRO DO CRUZEIRO
2014-11-25#REQUERIMENTO#2083#APROVADO,STTP
2014-11-25#REQUERIMENTO#2082#APROVADO,STTP
2014-12-09#REQUERIMENTO#2092#APROVADO,STTP
2014-12-09#REQUERIMENTO#2117#APROVADO,STTP###BAIRRO DO CRUZEIRO
2014-12-09#REQUERIMENTO#2114#APROVADO,STTP
2014-12-09#REQUERIMENTO#2138#APROVADO,STTP
2014-12-09#REQUERIMENTO#2112#APROVADO,STTP
2014-12-09#REQUERIMENTO#2113#APROVADO,STTP
2014-12-09#REQUERIMENTO#2136#APROVADO,STTP
2014-12-10#REQUERIMENTO#2151#APROVADO,STTP
2014-12-10#REQUERIMENTO#2202#APROVADO,STTP
2014-12-10#REQUERIMENTO#2172#APROVADO,STTP###BAIRRO DA CONCEIÇÃO
2014-12-10#REQUERIMENTO#2195#APROVADO,STTP
2014-12-10#REQUERIMENTO#2156#APROVADO,STTP###IGREJA ASSEMBLEIA DE DEUS
2014-12-10#REQUERIMENTO#2158#APROVADO,STTP###BAIRRO DO MUTIRÃO
2014-12-10#REQUERIMENTO#2142#APROVADO,STTP
2014-12-16#REQUERIMENTO#2206#APROVADO,STTP
2014-12-16#REQUERIMENTO#2205#APROVADO,STTP
2014-12-16#REQUERIMENTO#2204#APROVADO,STTP
2014-12-16#REQUERIMENTO#2203#APROVADO,STTP###BODOCONGÓ
2015-02-26#REQUERIMENTO#2380#APROVADO,STTP
2015-02-26#REQUERIMENTO#73#APROVADO,STTP###CENTRO DA CIDADE
2015-02-26#REQUERIMENTO#71#APROVADO,STTP
2015-03-05#REQUERIMENTO#122#APROVADO,STTP
2015-03-05#REQUERIMENTO#2310#APROVADO,STTP
2015-03-05#REQUERIMENTO#2337#APROVADO,STTP
2015-03-05#REQUERIMENTO#2318#APROVADO,STTP
2015-03-05#REQUERIMENTO#129#APROVADO,STTP###AVENIDA FLORIANO PEIXOTO
2015-03-05#REQUERIMENTO#2269#APROVADO,STTP
2015-03-05#REQUERIMENTO#2268#APROVADO,STTP###BAIRRO DO PRESIDENTE MÉDICI
2015-03-05#REQUERIMENTO#2317#APROVADO,STTP
2015-03-05#REQUERIMENTO#2238#APROVADO,STTP
2015-03-05#REQUERIMENTO#2259#APROVADO,STTP###AVENIDA FLORIANO PEIXOTO
2015-03-05#REQUERIMENTO#2226#APROVADO,STTP
2015-03-05#REQUERIMENTO#2304#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2015-03-05#REQUERIMENTO#2221#APROVADO,STTP
2015-03-05#REQUERIMENTO#2307#APROVADO,STTP
2015-03-05#REQUERIMENTO#2309#APROVADO,STTP
2015-03-11#REQUERIMENTO#195#APROVADO,IGREJA ASSEMBLEIA DE DEUS
2015-03-11#REQUERIMENTO#2344#APROVADO,STTP###AVENIDA JUSCELINO KUBITSCHEK
2015-03-12#REQUERIMENTO#2458#APROVADO,STTP###BAIRRO DO JARDIM PAULISTANO
2015-03-12#REQUERIMENTO#2431#APROVADO,STTP
2015-03-12#REQUERIMENTO#2319#APROVADO,STTP
2015-03-12#REQUERIMENTO#2320#APROVADO,STTP
2015-03-12#REQUERIMENTO#2457#APROVADO,STTP
2015-03-25#REQUERIMENTO#313#APROVADO,STTP
2015-03-25#REQUERIMENTO#284#APROVADO,STTP
2015-03-25#REQUERIMENTO#295#APROVADO,STTP
2015-03-25#REQUERIMENTO#299#APROVADO,STTP
2015-03-25#REQUERIMENTO#301#APROVADO,STTP
2015-03-25#REQUERIMENTO#268#APROVADO,STTP
2015-03-25#REQUERIMENTO#278#APROVADO,STTP###AV. FLORIANO PEIXOTO
2015-03-25#REQUERIMENTO#215#APROVADO,STTP
2015-03-25#REQUERIMENTO#241#APROVADO,STTP
2015-03-27#REQUERIMENTO#388#APROVADO,STTP
2015-04-15#REQUERIMENTO#445#APROVADO,STTP
2015-04-15#REQUERIMENTO#104#APROVADO,STTP
2015-04-15#REQUERIMENTO#102#APROVADO,STTP
2015-04-15#REQUERIMENTO#106#APROVADO,STTP
2015-04-15#REQUERIMENTO#108#APROVADO,STTP
2015-04-15#REQUERIMENTO#408#APROVADO,STTP
2015-04-15#REQUERIMENTO#373#APROVADO,STTP
2015-04-15#REQUERIMENTO#474#APROVADO,STTP
2015-04-15#REQUERIMENTO#473#APROVADO,STTP
2015-04-15#REQUERIMENTO#334#APROVADO,STTP
2015-04-15#REQUERIMENTO#333#APROVADO,STTP
2015-04-15#REQUERIMENTO#250#APROVADO,STTP
2015-04-15#REQUERIMENTO#42#APROVADO,STTP
2015-04-15#REQUERIMENTO#255#APROVADO,STTP
2015-04-15#REQUERIMENTO#275#APROVADO,STTP
2015-04-15#REQUERIMENTO#389#APROVADO,STTP
2015-04-15#REQUERIMENTO#244#APROVADO,STTP
2015-04-15#REQUERIMENTO#200#APROVADO,STTP
2015-04-15#REQUERIMENTO#161#APROVADO,STTP
2015-04-15#REQUERIMENTO#487#APROVADO,STTP###SÃO JOSÉ DA MATA
2015-04-15#REQUERIMENTO#220#APROVADO,STTP###BAIRRO DO CATOLÉ
2015-04-15#REQUERIMENTO#477#APROVADO,STTP###JARDIM MENEZES###GALANTE
2015-04-15#REQUERIMENTO#412#APROVADO,STTP
2015-04-15#REQUERIMENTO#410#APROVADO,STTP
2015-04-15#REQUERIMENTO#411#APROVADO,STTP###CENTRO DA CIDADE
2015-04-15#REQUERIMENTO#90#APROVADO,STTP###BAIRRO DE JOSÉ PINHEIRO
2015-04-15#REQUERIMENTO#89#APROVADO,STTP
2015-04-22#REQUERIMENTO#231#APROVADO,GALANTE
2015-04-22#REQUERIMENTO#230#APROVADO,GALANTE
2015-04-22#REQUERIMENTO#402#APROVADO,STTP
2015-04-22#REQUERIMENTO#379#APROVADO,STTP
2015-04-22#REQUERIMENTO#44#APROVADO,STTP
2015-04-22#REQUERIMENTO#457#APROVADO,STTP
2015-04-22#REQUERIMENTO#514#APROVADO,STTP
2015-04-22#REQUERIMENTO#380#APROVADO,STTP
2015-04-22#REQUERIMENTO#325#APROVADO,STTP
2015-04-22#REQUERIMENTO#515#APROVADO,STTP
2015-04-22#REQUERIMENTO#149#APROVADO,STTP
2015-04-22#REQUERIMENTO#184#APROVADO,STTP
2015-04-29#REQUERIMENTO#548#APROVADO,STTP
2015-05-06#REQUERIMENTO#209#APROVADO,STTP
2015-05-06#REQUERIMENTO#65#APROVADO,STTP
2015-05-06#REQUERIMENTO#604#APROVADO,STTP
2015-05-20#REQUERIMENTO#190#APROVADO,SECRETARIA DE OBRAS###CATOLÉ DE BOA VISTA
2015-05-26#REQUERIMENTO#227#APROVADO,STTP###UFCG###UEPB###BODOCONGÓ
2015-05-26#REQUERIMENTO#586#APROVADO,STTP
2015-05-26#REQUERIMENTO#585#APROVADO,STTP
2015-05-26#REQUERIMENTO#754#APROVADO,STTP###BAIRRO CENTENÁRIO
2015-05-26#REQUERIMENTO#718#APROVADO,STTP
2015-05-26#REQUERIMENTO#676#APROVADO,STTP
2015-05-26#REQUERIMENTO#580#APROVADO,STTP###AVENIDA FLORIANO PEIXOTO###TEATRO MUNICIPAL SEVERINO CABRAL
2015-05-26#REQUERIMENTO#526#APROVADO,STTP
2015-05-26#REQUERIMENTO#638#APROVADO,STTP
2015-05-26#REQUERIMENTO#693#APROVADO,STTP###RUA DA CHÃ###GALANTE
2015-05-26#REQUERIMENTO#691#APROVADO,STTP###GALANTE
2015-07-08#REQUERIMENTO#614#APROVADO,STTP###AVENIDA MARECHAL FLORIANO PEIXOTO
2015-07-08#REQUERIMENTO#615#APROVADO,STTP
2015-07-08#REQUERIMENTO#898#APROVADO,STTP
2015-07-08#REQUERIMENTO#822#APROVADO,STTP
2015-07-08#REQUERIMENTO#905#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-07-08#REQUERIMENTO#9#APROVADO,STTP
2015-07-08#REQUERIMENTO#386#APROVADO,STTP
2015-07-08#REQUERIMENTO#2461#APROVADO,AVENIDA MARECHAL FLORIANO PEIXOTO
2015-07-08#REQUERIMENTO#823#APROVADO,STTP###BAIRRO DO ALTO BRANCO###JARDIM MENEZES
2015-07-08#REQUERIMENTO#854#APROVADO,STTP
2015-07-08#REQUERIMENTO#387#APROVADO,AVENIDA MARECHAL FLORIANO PEIXOTO###BAIRRO DO SÃO JOSÉ
2015-07-08#REQUERIMENTO#776#APROVADO,STTP
2015-07-08#REQUERIMENTO#682#APROVADO,AVENIDA MARECHAL FLORIANO PEIXOTO
2015-07-09#REQUERIMENTO#934#APROVADO,STTP
2015-07-09#REQUERIMENTO#861#APROVADO,STTP
2015-07-14#REQUERIMENTO#163#APROVADO,STTP
2015-07-14#REQUERIMENTO#217#APROVADO,STTP###AVENIDA FLORIANO PEIXOTO
2015-07-14#REQUERIMENTO#178#APROVADO,STTP
2015-07-15#REQUERIMENTO#950#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2015-07-15#REQUERIMENTO#963#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-07-15#REQUERIMENTO#962#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-07-15#REQUERIMENTO#959#APROVADO,STTP###BAIRRO DE SANTA ROSA
2015-07-15#REQUERIMENTO#961#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-07-15#REQUERIMENTO#958#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-07-15#REQUERIMENTO#957#APROVADO,STTP###BAIRRO DA PRATA
2015-07-15#REQUERIMENTO#956#APROVADO,STTP###BAIRRO DO CENTENÁRIO
2015-07-15#REQUERIMENTO#955#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-07-15#REQUERIMENTO#954#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2015-07-15#REQUERIMENTO#953#APROVADO,STTP###BAIRRO DO QUARENTA
2015-07-15#REQUERIMENTO#951#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2015-07-15#REQUERIMENTO#952#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2015-07-15#REQUERIMENTO#713#APROVADO,STTP###BAIRRO TRÊS IRMÃS
2015-07-15#REQUERIMENTO#654#APROVADO,STTP
2015-07-15#REQUERIMENTO#967#APROVADO,STTP
2015-07-15#REQUERIMENTO#978#APROVADO,STTP
2015-07-15#REQUERIMENTO#985#APROVADO,STTP
2015-07-15#REQUERIMENTO#979#APROVADO,STTP
2015-07-15#REQUERIMENTO#976#APROVADO,STTP###BAIRRO DO TAMBOR
2015-07-15#REQUERIMENTO#735#APROVADO,STTP
2015-07-23#REQUERIMENTO#780#APROVADO,STTP###BAIRRO DO VELAME
2015-07-23#REQUERIMENTO#781#APROVADO,STTP###BAIRRO DO BODOCONGÓ
2015-07-23#REQUERIMENTO#1058#APROVADO,SECRETARIA DE EDUCAÇÃO###SÃO JOSÉ DA MATA
2015-07-23#REQUERIMENTO#1045#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-07-23#REQUERIMENTO#1047#APROVADO,STTP
2015-07-23#REQUERIMENTO#948#APROVADO,STTP
2015-07-23#REQUERIMENTO#1043#APROVADO,STTP
2015-07-28#REQUERIMENTO#1032#APROVADO,STTP###AVENIDA DINAMÉRICA
2015-07-28#REQUERIMENTO#964#APROVADO,CANAL DO SEVERINO CABRAL###BODOCONGÓ
2015-07-28#REQUERIMENTO#995#APROVADO,STTP
2015-07-28#REQUERIMENTO#945#APROVADO,STTP
2015-07-28#REQUERIMENTO#965#APROVADO,STTP###BODOCONGÓ###BAIRRO DE BODOCONGÓ
2015-07-28#REQUERIMENTO#974#APROVADO,STTP
2015-07-28#REQUERIMENTO#971#APROVADO,STTP
2015-07-29#REQUERIMENTO#1095#APROVADO,STTP
2015-08-09#REQUERIMENTO#1286#APROVADO,STTP
2015-08-18#REQUERIMENTO#1191#APROVADO,STTP
2015-08-20#REQUERIMENTO#1245#APROVADO,STTP
2015-08-20#REQUERIMENTO#1246#APROVADO,STTP
2015-09-08#REQUERIMENTO#1307#APROVADO,STTP
2015-09-08#REQUERIMENTO#1303#APROVADO,STTP
2015-09-08#REQUERIMENTO#1327#APROVADO,STTP
2015-09-08#REQUERIMENTO#1331#APROVADO,STTP
2015-09-08#REQUERIMENTO#1257#APROVADO,STTP
2015-09-08#REQUERIMENTO#1308#APROVADO,STTP
2015-09-08#REQUERIMENTO#1316#APROVADO,STTP###RESIDENCIAL MAJOR VENEZIANO###CONJUNTO RAIMUNDO SUASSUNA
2015-09-08#REQUERIMENTO#1278#APROVADO,STTP
2015-09-08#REQUERIMENTO#1288#APROVADO,CÂMARA MUNICIPAL DE CAMPINA GRANDE
2015-09-09#REQUERIMENTO#1333#APROVADO,STTP###CENTRO DA CIDADE
2015-09-22#REQUERIMENTO#1348#APROVADO,STTP
2015-09-22#REQUERIMENTO#1340#APROVADO,STTP
2015-09-22#REQUERIMENTO#1351#APROVADO,STTP
2015-09-22#REQUERIMENTO#1353#APROVADO,STTP
2015-09-22#REQUERIMENTO#1343#APROVADO,STTP###BODOCONGÓ
2015-09-22#REQUERIMENTO#1362#APROVADO,SECOB###SECRETARIA DE OBRAS
2015-09-22#REQUERIMENTO#1380#APROVADO,STTP
2015-09-22#REQUERIMENTO#1379#APROVADO,STTP###AVENIDA FLORIANO PEIXOTO
2015-09-22#REQUERIMENTO#1363#APROVADO,STTP
2015-09-22#REQUERIMENTO#1361#APROVADO,STTP
2015-10-01#REQUERIMENTO#1420#APROVADO,STTP
2015-10-01#REQUERIMENTO#1408#APROVADO,STTP###MINISTÉRIO PÚBLICO
2015-10-01#REQUERIMENTO#1406#APROVADO,STTP
2015-10-01#REQUERIMENTO#1407#APROVADO,STTP
2015-10-06#REQUERIMENTO#1451#APROVADO,STTP###AVENIDA ALMIRANTE BARROSO
2015-10-06#REQUERIMENTO#1440#APROVADO,STTP
2015-10-08#REQUERIMENTO#1457#APROVADO,STTP###BAIRRO DO CENTENÁRIO
2015-10-08#REQUERIMENTO#1456#APROVADO,STTP###BAIRRO DA BELA VISTA
2015-10-13#REQUERIMENTO#1499#APROVADO,STTP
2015-10-13#REQUERIMENTO#1497#APROVADO,STTP
2015-10-13#REQUERIMENTO#1498#APROVADO,STTP
2015-10-13#REQUERIMENTO#1502#APROVADO,STTP
2015-10-13#REQUERIMENTO#1503#APROVADO,STTP
2015-10-13#REQUERIMENTO#1501#APROVADO,STTP
2015-10-14#REQUERIMENTO#1516#APROVADO,STTP
2015-10-14#REQUERIMENTO#1517#APROVADO,STTP
2015-10-14#REQUERIMENTO#1510#APROVADO,STTP###BAIRRO DA LIBERDADE
2015-10-14#REQUERIMENTO#1504#APROVADO,STTP
2015-10-27#REQUERIMENTO#1559#APROVADO,STTP
2015-10-28#REQUERIMENTO#1579#APROVADO,STTP###DISTRITO DOS MECÂNICOS
2015-11-05#REQUERIMENTO#1609#APROVADO,STTP
2015-11-12#REQUERIMENTO#1676#APROVADO,STTP
2015-11-12#REQUERIMENTO#1683#APROVADO,STTP
2015-11-13#REQUERIMENTO#1573#APROVADO,STTP
2015-11-13#REQUERIMENTO#1695#APROVADO,STTP###BAIRRO DAS MALVINAS
2015-11-13#REQUERIMENTO#1699#APROVADO,STTP
2015-11-19#REQUERIMENTO#1744#APROVADO,STTP
2015-11-26#REQUERIMENTO#1779#APROVADO,STTP
2015-11-26#REQUERIMENTO#1780#APROVADO,STTP
2015-11-26#REQUERIMENTO#1778#APROVADO,STTP
2015-12-02#REQUERIMENTO#1796#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2016-02-02#REQUERIMENTO#1876#APROVADO,STTP
2016-02-17#REQUERIMENTO#11#APROVADO,STTP
2016-02-17#REQUERIMENTO#12#APROVADO,STTP
2016-02-19#REQUERIMENTO#27#APROVADO,STTP
2016-02-19#REQUERIMENTO#26#APROVADO,STTP###BODOCONGÓ###BAIRRO DE BODOCONGÓ
2016-02-19#REQUERIMENTO#20#APROVADO,STTP
2016-02-22#REQUERIMENTO#25#APROVADO,STTP
2016-02-23#REQUERIMENTO#29#APROVADO,STTP
2016-02-23#REQUERIMENTO#28#APROVADO,STTP###BODOCONGÓ
2016-02-23#REQUERIMENTO#32#APROVADO,STTP
2016-02-25#REQUERIMENTO#58#APROVADO,STTP
2016-03-01#REQUERIMENTO#69#APROVADO,STTP
2016-03-01#REQUERIMENTO#65#APROVADO,STTP
2016-03-01#REQUERIMENTO#66#APROVADO,STTP
2016-03-07#REQUERIMENTO#91#APROVADO,STTP
2016-03-07#REQUERIMENTO#98#APROVADO,STTP
2016-03-07#REQUERIMENTO#92#APROVADO,STTP
2016-03-10#REQUERIMENTO#112#APROVADO,STTP
2016-03-10#REQUERIMENTO#102#APROVADO,STTP###BODOCONGÓ
2016-03-15#REQUERIMENTO#140#APROVADO,STTP
2016-03-15#REQUERIMENTO#139#APROVADO,STTP
2016-03-17#REQUERIMENTO#154#APROVADO,STTP
2016-03-17#REQUERIMENTO#153#APROVADO,STTP###CENTRO DA CIDADE###BAIRRO DA PRATA
2016-03-22#REQUERIMENTO#169#APROVADO,STTP
2016-03-22#REQUERIMENTO#176#APROVADO,STTP
2016-03-23#REQUERIMENTO#187#APROVADO,STTP
2016-03-23#REQUERIMENTO#30#APROVADO,STTP
2016-03-31#REQUERIMENTO#155#APROVADO,STTP
2016-03-31#REQUERIMENTO#213#APROVADO,SECOB###SECRETARIA DE OBRAS
2016-03-31#REQUERIMENTO#94#APROVADO,SECRETARIA DE OBRAS###AVENIDA FLORIANO PEIXOTO
2016-03-31#REQUERIMENTO#202#APROVADO,STTP###BAIRRO TRÊS IRMÃS
2016-03-31#REQUERIMENTO#208#APROVADO,STTP
2016-04-18#REQUERIMENTO#330#APROVADO,STTP###AVENIDA DINAMÉRICA
2016-04-18#REQUERIMENTO#329#APROVADO,STTP###AVENIDA DINAMÉRICA
2016-04-18#REQUERIMENTO#335#APROVADO,STTP
2016-04-18#REQUERIMENTO#334#APROVADO,STTP
2016-04-19#REQUERIMENTO#377#APROVADO,STTP
2016-04-19#REQUERIMENTO#369#APROVADO,STTP
2016-04-19#REQUERIMENTO#394#APROVADO,STTP###BAIRRO DO CATOLÉ
2016-04-19#REQUERIMENTO#236#APROVADO,STTP
2016-04-19#REQUERIMENTO#349#APROVADO,BAIRRO DE BODOCONGÓ
2016-04-20#REQUERIMENTO#403#APROVADO,STTP
2016-04-27#REQUERIMENTO#449#APROVADO,STTP
2016-04-27#REQUERIMENTO#437#APROVADO,STTP
2016-04-27#REQUERIMENTO#417#APROVADO,STTP###BAIRRO DO CATOLÉ
2016-04-27#REQUERIMENTO#419#APROVADO,STTP
2016-04-27#REQUERIMENTO#421#APROVADO,STTP
2016-04-27#REQUERIMENTO#420#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2016-04-27#REQUERIMENTO#418#APROVADO,STTP
2016-04-27#REQUERIMENTO#416#APROVADO,STTP
2016-04-27#REQUERIMENTO#411#APROVADO,STTP###INSS
2016-04-27#REQUERIMENTO#414#APROVADO,STTP
2016-04-27#REQUERIMENTO#441#APROVADO,STTP
2016-04-29#REQUERIMENTO#461#APROVADO,SECRETARIA DE OBRAS
2016-04-29#REQUERIMENTO#446#APROVADO,STTP
2016-05-04#REQUERIMENTO#497#APROVADO,STTP
2016-05-04#REQUERIMENTO#496#APROVADO,STTP
2016-05-04#REQUERIMENTO#491#APROVADO,PARQUE DO POVO
2016-05-05#REQUERIMENTO#500#APROVADO,STTP
2016-05-05#REQUERIMENTO#499#APROVADO,STTP
2016-05-10#REQUERIMENTO#528#APROVADO,STTP
2016-05-11#REQUERIMENTO#548#APROVADO,STTP###BAIRRO DE SANTA ROSA
2016-05-11#REQUERIMENTO#550#APROVADO,STTP###BAIRRO DAS MALVINAS
2016-05-11#REQUERIMENTO#546#APROVADO,STTP###BAIRRO DA PRATA
2016-05-11#REQUERIMENTO#547#APROVADO,STTP###BAIRRO DAS MALVINAS
2016-05-11#REQUERIMENTO#549#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2016-05-11#REQUERIMENTO#538#APROVADO,STTP###BAIRRO DO QUARENTA
2016-05-11#REQUERIMENTO#539#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2016-05-11#REQUERIMENTO#537#APROVADO,STTP###BAIRRO DE BODOCONGÓ
2016-05-13#REQUERIMENTO#567#APROVADO,STTP###AVENIDA DINAMÉRICA
2016-05-13#REQUERIMENTO#573#APROVADO,STTP
2016-05-13#REQUERIMENTO#566#APROVADO,STTP
2016-05-13#REQUERIMENTO#562#APROVADO,STTP###BAIRRO DAS MALVINAS
2016-05-13#REQUERIMENTO#563#APROVADO,STTP###BAIRRO DAS MALVINAS
